,content,data,like,place,tags
332,이거를이제올리네...호관대에서 수업듣다가신세계에서 경희대학교대상오픈한다구 막 피티할때 오웅 가바야지 했던곳인데 그걸 이루기까지 이제4년이 걸린.....#호캉스 #서울호캉스,2021-05-17,115,L'Escape Hotel,"['#호캉스', '#서울호캉스']"
333,⠀신강 연결된 것만 좋지로비도 별로 라운지도 별로비와서 뷰도 별로 였던🥲자느라 조식 못먹고 온게 쪼꼼 아깝⠀,2021-05-17,452,JW Marriott Hotel Seoul,[]
334,누가꽃이게,2021-05-17,159,Andaz Seoul Gangnam - 안다즈 서울 강남,[]
335,앞전 올렸던 피드고객님 동영상버젼♫기존 산포인트가 높은 아치형눈썹에서 선해보이는 인상의 둥근일자형으로 바꾸어드렸어용!🔑 기존 가지고계시던 앞결이 환상적이게 예쁘셔서 모량도 충분하기에 중간부분부터 결 흐름 이어가며 끝부분위주로 작업에 들어갔답니다! 최소한의 터치로 최대의효과!+ 5월예약문의 많이주시는데 전타임 예약마감으로 예약 불가합니다🙏🏻,2021-05-17,0,강남논현동,[]
336,❀◕ ‿ ◕❀,2021-05-17,225,L'Escape Hotel,[]
337,알찬하루❤️,2021-05-17,135,L'Escape Hotel,[]
338,취향 바꿔봐야지 여성스런걸루😆,2021-05-17,66,,[]
339,"🏨 그랜드 인터컨티넨탈 서울 파르나스✨ 사랑의 큐피드📅 02.19 - 12.31🛌 클럽 주니어 스위트 or 클럽 그랜드 스위트🌹 로맨틱한 꽃 장식 🍴 클럽 인터컨티넨탈 라운지 2인 🥂 도츠 브륏 로제 샴페인 & 딸기와 생크림 디저트🥼시그니처 커플 배스로브💆🏻‍♀️ 르네휘테르 포티샤 두피 세럼 & 마사지 브러쉬🧴 크나이프 오일 입욕제 🏊🏻‍♂️ 피트니스 및 수영장 무료 이용 💸  640,000원 ~📷  사진 출처: 그랜드 인터컨티넨탈 홈페이지",2021-05-17,30,InterContinental Grand Seoul Parnas,[]
340,헌이랑 둘이 호캉스 🧡결혼기념일이라고..남편의 선물 😭내년엔 함께할수있길 기대하며🌷-#결혼6주년 #20150516 #정확히는어제😂 #헌이랑둘이푹쉬고오라며 #고마워❤ #남편도얼마나함께하고싶을까 #코로나가잠잠해져서 #셋이함께할수있길 #콘래드서울 #키즈텐트 #아기어매니티 #유아변기 #요청대로다해주심 #뷰도끝내주고 #더현대서울 #마주보는뷰 #남산타워도보인다 #결혼기념일 #아기와호캉스 #서울호캉스,2021-05-17,69,Conrad Seoul / 콘래드 서울,"['#결혼6주년', '#20150516', '#정확히는어제😂', '#헌이랑둘이푹쉬고오라며', '#고마워❤', '#남편도얼마나함께하고싶을까', '#코로나가잠잠해져서', '#셋이함께할수있길', '#콘래드서울', '#키즈텐트', '#아기어매니티', '#유아변기', '#요청대로다해주심', '#뷰도끝내주고', '#더현대서울', '#마주보는뷰', '#남산타워도보인다', '#결혼기념일', '#아기와호캉스', '#서울호캉스']"
341,"비가 이젠 그만 왔으면 좋겠다아 🥺🖤우리 고객님 이쁜 눈매와 골격에 맞춘 초자연눈썹주의실물을 늘 못담는 제 사진실력이 원망스러워요고객님도 거울보시고 놀라실 정도의 결과물인데애,,,에이미가 가장 중요하게 여기는 자연스러움을가득 담은 시술입니다 🙇🏼🙏🏻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀🏷 현재 예약 𝟧월 예약 마감임박입니다서둘러서 잡아주세요 🙇🏼🙏🏻🏷 에이미 색소 초코+다크카키 (7:3 비율)@amy_product 구매가능 ⠀⠀⠀⌨️ 𝐂𝐬. 𝐊𝐚𝐤𝐚𝗼 플러스 친구 링크 클릭예약 최소 𝟣-𝟤주전에 부탁드려요 (일,월 𝗈𝖿𝖿)",2021-05-17,0,Gangnam District,[]
342,le nuage 2021 s/s new season“dans les nuages”⠀wholesaleThe ot F2 A22,2021-05-17,11,,[]
343,"#호캉스공구 관심과 문의가 엄청나네요~✔오늘 #밤9시 #밍라방 에서 궁금한 점 속시원하게 해결해드릴게요~가족, 소중한 친구들과 호캉스 계획 중인 친구들은5/17(월) 밤 9시 밍라방에서 만나요♡.🔻 5성급 호텔 70%가량 할인된🔻초.초.특가 공구혜택은 오늘 밤까지~!!.[밍드리밍×임피리얼팰리스 호텔 공구]◾호캉스패키지 구성 169,000원(세금 및 봉사료 포함)1. 숙박 2. 9만원상당의 와인 +치즈 룸서비스3. 아로마오일+버너4. 거품풍성한 입욕제5. 특별한 샤워가운 ◾밍공구에서 구매하시면5/18 MMS 수신 후 2021.08.31까지 예약사용가능!▪스위트룸 업그레이드시 11만원 (현장결제)추가▪토요일 예약시 3만원 추가▪조식 21,780원 선택가능.✈임피리얼호텔 1박에 50만원 상당을✔70% 가량 할인된 금액으로~!!📣오직 #밍공구 에서만 숙박권+특급 패키지구성+밍공구이벤트!!이 모든 혜택을 누리는 호캉스패키지🍹🍸🎁 밍공구 구매이벤트재스 선톤업크림-10명✅소중한 가족, 친구, 연인, 지인들에게 제공되는 혜택~곧 마감하니 지금 바로 서두르세요~!!⭕상세설명은 @ming_dreaming 링크클릭#호캉스공구 #호텔추천#서울호텔추천 #호텔 #호캉스💕",2021-05-17,307,임피리얼 팰리스 서울 / Imperial Palace Seoul,"['#호캉스공구', '#밤9시', '#밍라방', '#밍공구', '#호캉스공구', '#호텔추천', '#서울호텔추천', '#호텔', '#호캉스💕']"
344,"고품격 서비스드 레지던스 호텔 그랜드 머큐어 앰배서더 서울 용산은 반려견을 포함한 온 가족이 호텔에서 즐거운 추억을 남길 수 있는 ‘멍 프렌들리(Mong-Friendly)’ 서비스를 선보입니다.-객실 내 애견 샴푸, 쿠션, 식기류 등의 다양한 용품이 구비되어 있어 더 편안한 호캉스를 즐길 수 있어요🐾-#with_staynmore #그랜드머큐어앰배서더서울용산",2021-05-17,5,,"['#with_staynmore', '#그랜드머큐어앰배서더서울용산']"
345,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀[객실 패키지] 카카오메이커스 X 더 플라자⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀카카오메이커스와 더 플라자의 역대급 만남 단, 일주일간 최대 40% 할인된 가격으로 선보이는주중 객실 특별 상품으로 여름 휴가를 미리 준비해보세요! ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀• 디럭스 객실 1박(시청, 광화문 뷰)• 2인 클럽라운지 이용(조식 포함)• 수영장, 피트니스 클럽, 사우나 혜택 포함• 레스토랑(도원, 세븐스퀘어), 룸서비스 20% 할인• 레이트 체크아웃(14시), 연박시 와인 제공• 투숙일 기준 생일자 기념 케이크 제공⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀| 예약 기간: 5월 17일(월) – 24일(월) 오후 5시| 투숙 기간: 5월 28일(금) – 8월 31일(화)| 가격: 199,000원 (세금 및 봉사료 포함)| 토요일 및 성수기 투숙 시 현장 추가 결제 필요⠀⠀⠀⠀⠀⠀⠀⠀예약 및 자세한 내용은 프로필 링크를 통해 확인해보세요.",2021-05-17,172,더 플라자 THE PLAZA Seoul Autograph Collection,[]
346,ᴺᴵᶜᴱ ᵂᴱᴬᵀᴴᴱᴿ (◕ⓞ◕)♥,2021-05-17,166,서울 웨스틴조선호텔 The Westin Josun Seoul,[]
347,여기조아🍭,2021-05-17,327,,[]
348,나만 모르고ㅠ나만 수익없이ㅠ너무 속상한 일이죠ㅠ😱르에멘토가모두모두!수익날수있게 하나씩 짚어드려요!따라만오심 된다는거!이제 아셨으면어서 오세요~~~~링크타고고고고~~♡♡👉정직부업!수익률200%보장👉주부도!육아맘도!그누구도!손쉽게👉찰떡 1:1 밀착집쭝케어👉르에멘토는 된다!!#아지트샵부업#아지트샵르에,2021-05-17,5,,"['#아지트샵부업', '#아지트샵르에']"
349,#힐링데이💕 그동안 일만 한 것 같아서 5월에는 일 좀 줄이고 힐링 자주 하는 중✨대학 동기들과 다녀온 #신라스테이 뷰는 구렸지만 침구가 푹신해서 그나마 다행🥲그리고 주변에 맛집이 넘 많아서 행복했다❣️비가 와서 몰골이 말이 아니라 사진은 별로 안 찍고 먹방으로 대신했다 히힛#신라스테이삼성 #마제소바 #존맛탱 #대창덮밥 #잭슨피자 #노티드도넛 #노티드삼성 #카페노티드 #우유크림도넛 #우유생크림도넛 #존맛탱 #삼성역맛집 #뿌셔뿌셔👊 #서울호캉스 #가성비호텔,2021-05-17,249,신라스테이삼성,"['#힐링데이💕', '#신라스테이', '#신라스테이삼성', '#마제소바', '#존맛탱', '#대창덮밥', '#잭슨피자', '#노티드도넛', '#노티드삼성', '#카페노티드', '#우유크림도넛', '#우유생크림도넛', '#존맛탱', '#삼성역맛집', '#뿌셔뿌셔👊', '#서울호캉스', '#가성비호텔']"
350,소재가 다 한...😖귀여운 테리 티셔츠요번 신상중 꼭 추천드리는!,2021-05-17,53,,[]
351,"⠀정신없이 달려온 당신,단 하루라도 완벽한 쉼표가 필요하신가요?😉⠀#안다즈서울강남 의 #힐링앳안다즈 패키지는오직 휴식에 집중한 혜택들을 모아 모아행복한 힐링 호캉스를 선물합니다🎁💕⠀지친 몸을 풀어주는 #스파와 마사지기부터든든한 식사를 책임지는 #안다즈조각보 할인까지당신을 위한 모든 혜택을 누려보세요🥰⠀🔸 발코니 스위트 룸 1박 (with 세라젬 마사지기)🔸 오셀라스 스파 트리트먼트 2인 (40분)🔸 안다즈 조각보 & 룸서비스 이용 시 20% 할인🔸 더 서머 하우스(실내 수영장, 피트니스 센터)🔸 레이트 체크아웃(오후 3시 / 상황에 따라 제한될 수 있음)🔸 인룸 어메니티(와인 & 과일) 등⠀📍 프로필 링크를 통해 '스페셜 오퍼'를 확인하세요.⠀Put a period between your busy days.Our 'Healing at Andaz’ package lead you for a perfect relaxation apart from stressful mind and body🥰⠀From a spa program and massage chair or bed to a discount on restaurant and room service menus,Andaz Seoul Gangnam will fully cover your needs during your stay 🎁💕⠀🔸 One night in a Balcony Suite (with Ceragem Massage machine)🔸 Ocelas Spa program for two (40 min)🔸 20% off Andaz Jogakbo or room service🔸 Access to The Summer House (pool and fitness center)🔸 Late check-out (3:00 PM / subject to availability)🔸 In-room wine and fruit⠀📍 Check out our 'Special Offer' on our profile link!",2021-05-17,157,Andaz Seoul Gangnam - 안다즈 서울 강남,"['#안다즈서울강남', '#힐링앳안다즈', '#스파와', '#안다즈조각보']"
352,"⠀어디서든 완벽한 호텔의 맛을 선물해드립니다.테이크 아웃이 가능한 #투_고_프로모션〰️(ﾉ･ｪ･)ﾉ🏷태그된 제품들을 확인 후, 편리하게 예약하세요!⠀⑴ 독자적인 조리법으로 탄생한 '프리미엄 치킨'🍗· 로스트 치킨 또는 갈릭 샤오기 치킨 中 선택 가능⠀⑵ 집에서 가족과 즐기는 '홈 글램핑 투 고'· 4인용 또는 6인용 中 선택 가능· 🚗드라이브 스루도 가능합니다. :)⠀⑶ 집에서 우아하게 즐기는 '로열 하이티 투 고'with 💖럭셔리 퍼품 하우스 @maisonfranciskurkdjian💖⠀⑷ 드라이브 스루가 가능한 'Grab & Go' 도시락🍱· 기간: 2021. 5. 31 / 가격: 39,000원-#UnveilTrueLuxury #UnveilTrueGourment",2021-05-17,117,InterContinental Grand Seoul Parnas,"['#투_고_프로모션〰️(ﾉ･ｪ･)ﾉ🏷태그된', '#UnveilTrueLuxury', '#UnveilTrueGourment']"
353,🐇🐚☁️🤍,2021-05-17,66,네스트호텔,[]
354,✨hbd hbdayyyyy ♡,2021-05-17,254,InterContinental Seoul COEX,[]
355,"⠀💜 ɪɴᴛᴇʀᴄᴏɴᴛɪɴᴇɴᴛᴀʟ sᴇᴏᴜʟ ᴄᴏᴇx x #핑크퐁아기상어 💜⠀🏷 키즈 포레스트 (Kids For-Rest) 패키지📸 @twinbebe_21#소중한후기감사드립니다✍🏻⠀숲 속 탐험가로 변신한 ‘핑크퐁 아기상어(@pinkfong.ko)’와 함께 밖에 나가지 않더라도 아이들과 다양하게 놀 수 있는, 별 다른 준비 없이 와도 되는 이 곳! 답답한 집콕 생활에 지친 👶🏻아이들에게 도심 속 자연 놀이터를 테마로 꾸민 패키지로, 도심을 벗어나지 않고도 자연 속에서 시간을 보내는 듯한 경험을 선물하세요➰⠀🔻패키지 혜택 확인하기🔻① 핑크퐁 아기상어 가족으로 꾸며진 전용 컨셉룸 1박② 성인 2인 & 만 12세 미만 어린이 조식 1인 무료③ 엑스트라 베드 1개 무료④ '인터컨티넨탈 X 핑크퐁 아기상어' 캐릭터 한정판 키즈 포레스트 키트 (스칸다이모스 나무 액자 만들기, 에코 반다나)⑤ 호캉스의 빼놓을 수 없는 실내 수영장 무료⠀👉🏻문의: #02_3430_8888👉🏻예약: #태그된제품 클릭!-#DelightfulExperience #인터컨티넨탈서울코엑스#키즈스타그램 #가족스타그램 #아이스타그램",2021-05-17,117,InterContinental Seoul COEX,"['#핑크퐁아기상어', '#소중한후기감사드립니다✍🏻⠀숲', '#02_3430_8888👉🏻예약:', '#태그된제품', '#DelightfulExperience', '#인터컨티넨탈서울코엑스', '#키즈스타그램', '#가족스타그램', '#아이스타그램']"
356,네스트는 둥지 🦥#네스트호텔 #호캉스,2021-05-17,182,네스트호텔,"['#네스트호텔', '#호캉스']"
357,"We better obey The LORD, Prepare in Repentance and Holiness and Enter the Safety of HEAVEN. 우리는 주님께 더 순종하고 회개와 거룩함으로 준비하여 천국의 안전으로 들어가야 합니다.#회개와_거룩함 #주님의_길을_예비하라  #메시아께서_오신다 Follow@ihyena65회개와거룩함 다음카페🌸https://m.cafe.daum.net/repentanceholiness회개와거룩함 사역회 라디오 방송🌸https://www.jesusislordradio.info/회개와 거룩함 한국제단 유투브 방송🌸https://www.youtube.com/c/parkhsa#주말나들이 #주말데이트 #진도쏠비치리조트 #서울신라호텔 #쏠비치진도 #골든튤립해운대 #제주신라호텔 #신라스테이광화문 #신라스테이역삼 #글래드여의도 #안다즈서울강남 #jw메리어트서울 #서울호캉스 #호텔페이토삼성 #비스타워커힐서울 #서울수영장호텔 #제주도호텔추천 #트로피컬하이드어웨이 #산방산 #송악산 #제주호캉스 #제주숙소추천 #제주서귀포숙소 #제주도숙소추천 #제주도서귀포숙소 #제주도호텔수영장 #호텔수영장",2021-05-17,0,,"['#회개와_거룩함', '#주님의_길을_예비하라', '#메시아께서_오신다', '#주말나들이', '#주말데이트', '#진도쏠비치리조트', '#서울신라호텔', '#쏠비치진도', '#골든튤립해운대', '#제주신라호텔', '#신라스테이광화문', '#신라스테이역삼', '#글래드여의도', '#안다즈서울강남', '#jw메리어트서울', '#서울호캉스', '#호텔페이토삼성', '#비스타워커힐서울', '#서울수영장호텔', '#제주도호텔추천', '#트로피컬하이드어웨이', '#산방산', '#송악산', '#제주호캉스', '#제주숙소추천', '#제주서귀포숙소', '#제주도숙소추천', '#제주도서귀포숙소', '#제주도호텔수영장', '#호텔수영장']"
